fid;Cultivo;Fecha;Year;mes;dia;DOY;NDVI
2176062;CB;15/01/2021;2021;1;15;15;0.3014
2192978;CBMZ;15/01/2021;2021;1;15;15;NA
2213424;CBMZ;15/01/2021;2021;1;15;15;NA
2225251;CBMZ;15/01/2021;2021;1;15;15;NA
2241584;CBMZ;15/01/2021;2021;1;15;15;0.28525
2253288;CB;15/01/2021;2021;1;15;15;0.3297
2265212;CB;15/01/2021;2021;1;15;15;NA
1657171;CBMZ;15/01/2021;2021;1;15;15;NA
2345030;CB;15/01/2021;2021;1;15;15;0.3311
2371490;CBMZ;15/01/2021;2021;1;15;15;0.1872
2434329;CB;15/01/2021;2021;1;15;15;NA
1665153;CB;15/01/2021;2021;1;15;15;NA
2440823;CBMZ;15/01/2021;2021;1;15;15;0.2082
2465445;CBMZ;15/01/2021;2021;1;15;15;NA
2466972;CB;15/01/2021;2021;1;15;15;NA
2478494;CBMZ;15/01/2021;2021;1;15;15;0.1905
2487249;CB;15/01/2021;2021;1;15;15;0.4702
2518164;CBMZ;15/01/2021;2021;1;15;15;0.1592
2520948;CB;15/01/2021;2021;1;15;15;0.4274
2536821;CB;15/01/2021;2021;1;15;15;NA
2541186;CB;15/01/2021;2021;1;15;15;0.202
1776377;CB;15/01/2021;2021;1;15;15;NA
2640547;CB;15/01/2021;2021;1;15;15;NA
2643376;CB;15/01/2021;2021;1;15;15;0.3343
2645053;CB;15/01/2021;2021;1;15;15;0.2461
2656435;CB;15/01/2021;2021;1;15;15;0.28985
2660005;CBMZ;15/01/2021;2021;1;15;15;NA
1829109;CB;15/01/2021;2021;1;15;15;NA
2678526;CBMZ;15/01/2021;2021;1;15;15;0.1854
2695469;CB;15/01/2021;2021;1;15;15;NA
1830054;CB;15/01/2021;2021;1;15;15;NA
2754374;CBMZ;15/01/2021;2021;1;15;15;0.2087
2810397;CBMZ;15/01/2021;2021;1;15;15;NA
2855344;CBMZ;15/01/2021;2021;1;15;15;0.2977
2894703;CB;15/01/2021;2021;1;15;15;NA
2894788;CB;15/01/2021;2021;1;15;15;NA
2902331;CBMZ;15/01/2021;2021;1;15;15;NA
1893207;CBMZ;15/01/2021;2021;1;15;15;NA
2918638;CB;15/01/2021;2021;1;15;15;0.2072
2942850;CB;15/01/2021;2021;1;15;15;NA
125570;CBMZ;15/01/2021;2021;1;15;15;NA
1956992;CBMZ;15/01/2021;2021;1;15;15;NA
2975017;CBMZ;15/01/2021;2021;1;15;15;0.1964
2984165;CBMZ;15/01/2021;2021;1;15;15;0.1837
2993953;CBMZ;15/01/2021;2021;1;15;15;NA
2994263;CB;15/01/2021;2021;1;15;15;0.2795
3036558;CB;15/01/2021;2021;1;15;15;NA
1986879;CBMZ;15/01/2021;2021;1;15;15;NA
3043697;CBMZ;15/01/2021;2021;1;15;15;NA
3080745;CB;15/01/2021;2021;1;15;15;NA
3089279;CB;15/01/2021;2021;1;15;15;0.196
2011589;CB;15/01/2021;2021;1;15;15;NA
3104940;CBMZ;15/01/2021;2021;1;15;15;0.2883
3114856;CBMZ;15/01/2021;2021;1;15;15;0.4224
2043783;CBMZ;15/01/2021;2021;1;15;15;NA
3212004;CB;15/01/2021;2021;1;15;15;NA
3254341;CB;15/01/2021;2021;1;15;15;NA
2044817;CBMZ;15/01/2021;2021;1;15;15;NA
3256846;CBMZ;15/01/2021;2021;1;15;15;NA
3262260;CBMZ;15/01/2021;2021;1;15;15;0.2128
3295999;CB;15/01/2021;2021;1;15;15;NA
3312201;CB;15/01/2021;2021;1;15;15;NA
2097061;CB;15/01/2021;2021;1;15;15;NA
3317796;CBMZ;15/01/2021;2021;1;15;15;0.1845
3325945;CBMZ;15/01/2021;2021;1;15;15;0.1579
3380387;CB;15/01/2021;2021;1;15;15;NA
3385534;CB;15/01/2021;2021;1;15;15;NA
2139511;CBMZ;15/01/2021;2021;1;15;15;NA
3416530;CBMZ;15/01/2021;2021;1;15;15;0.1736
3441721;CBMZ;15/01/2021;2021;1;15;15;NA
3441729;CB;15/01/2021;2021;1;15;15;0.3329
3445169;CBMZ;15/01/2021;2021;1;15;15;0.1543
3446578;CB;15/01/2021;2021;1;15;15;0.1623
2144281;CBMZ;15/01/2021;2021;1;15;15;NA
3479959;CB;15/01/2021;2021;1;15;15;0.64
3509059;CBMZ;15/01/2021;2021;1;15;15;0.3125
3517443;CBMZ;15/01/2021;2021;1;15;15;0.2544
3564987;CB;15/01/2021;2021;1;15;15;0.2433
3575354;CB;15/01/2021;2021;1;15;15;NA
3575963;CB;15/01/2021;2021;1;15;15;0.4442
3581882;CB;15/01/2021;2021;1;15;15;0.38645
3587439;CBMZ;15/01/2021;2021;1;15;15;0.3874
3594131;CBMZ;15/01/2021;2021;1;15;15;NA
2215424;CB;15/01/2021;2021;1;15;15;NA
3624083;CBMZ;15/01/2021;2021;1;15;15;NA
3666653;CB;15/01/2021;2021;1;15;15;0.1903
3680357;CBMZ;15/01/2021;2021;1;15;15;NA
3700116;CB;15/01/2021;2021;1;15;15;0.1808
3776271;CBMZ;15/01/2021;2021;1;15;15;NA
3779310;CB;15/01/2021;2021;1;15;15;NA
3781253;CB;15/01/2021;2021;1;15;15;0.1664
3795540;CBMZ;15/01/2021;2021;1;15;15;NA
3806762;CBMZ;15/01/2021;2021;1;15;15;0.2972
3838600;CB;15/01/2021;2021;1;15;15;NA
3859692;CBMZ;15/01/2021;2021;1;15;15;NA
3863551;CBMZ;15/01/2021;2021;1;15;15;NA
3877819;CBMZ;15/01/2021;2021;1;15;15;NA
3886756;CB;15/01/2021;2021;1;15;15;0.3297
3920891;CB;15/01/2021;2021;1;15;15;NA
3947691;CB;15/01/2021;2021;1;15;15;NA
3948337;CBMZ;15/01/2021;2021;1;15;15;0.3596
3953050;CBMZ;15/01/2021;2021;1;15;15;0.2911
3995771;CB;15/01/2021;2021;1;15;15;0.3935
2439167;CB;15/01/2021;2021;1;15;15;NA
4036962;CB;15/01/2021;2021;1;15;15;0.251
4059543;CB;15/01/2021;2021;1;15;15;NA
4076357;CB;15/01/2021;2021;1;15;15;0.1562
4174197;CBMZ;15/01/2021;2021;1;15;15;0.2146
4176369;CB;15/01/2021;2021;1;15;15;NA
4187883;CBMZ;15/01/2021;2021;1;15;15;0.18855
4190095;CB;15/01/2021;2021;1;15;15;NA
2551435;CBMZ;15/01/2021;2021;1;15;15;NA
4258948;CBMZ;15/01/2021;2021;1;15;15;0.1816
4270057;CB;15/01/2021;2021;1;15;15;NA
4282475;CB;15/01/2021;2021;1;15;15;0.2582
4288408;CBMZ;15/01/2021;2021;1;15;15;0.3615
4291980;CBGL;15/01/2021;2021;1;15;15;0.17475
4326537;CB;15/01/2021;2021;1;15;15;NA
4329149;CB;15/01/2021;2021;1;15;15;NA
246100;CB;15/01/2021;2021;1;15;15;NA
2570654;CBMZ;15/01/2021;2021;1;15;15;NA
4349031;CBMZ;15/01/2021;2021;1;15;15;0.203
4356000;CB;15/01/2021;2021;1;15;15;0.2634
4380886;CB;15/01/2021;2021;1;15;15;0.2207
4380966;CB;15/01/2021;2021;1;15;15;0.27195
2570998;CB;15/01/2021;2021;1;15;15;NA
4410979;CB;15/01/2021;2021;1;15;15;NA
4414685;CB;15/01/2021;2021;1;15;15;0.3056
4462711;CBMZ;15/01/2021;2021;1;15;15;NA
4504372;CBMZ;15/01/2021;2021;1;15;15;0.2036
4538154;CBMZ;15/01/2021;2021;1;15;15;0.2526
4538388;CB;15/01/2021;2021;1;15;15;0.3658
4551777;CBMZ;15/01/2021;2021;1;15;15;NA
4571987;CBMZ;15/01/2021;2021;1;15;15;NA
4599076;CB;15/01/2021;2021;1;15;15;0.2602
4640972;CBMZ;15/01/2021;2021;1;15;15;0.3199
4648018;CBMZ;15/01/2021;2021;1;15;15;0.289
4656493;CBMZ;15/01/2021;2021;1;15;15;NA
4696986;CBMZ;15/01/2021;2021;1;15;15;NA
4737079;CBMZ;15/01/2021;2021;1;15;15;NA
4758328;CBMZ;15/01/2021;2021;1;15;15;0.35115
4767099;CBMZ;15/01/2021;2021;1;15;15;NA
4814797;CBMZ;15/01/2021;2021;1;15;15;NA
4816354;CBMZ;15/01/2021;2021;1;15;15;0.1981
4850325;CBMZ;15/01/2021;2021;1;15;15;0.2706
4886666;CB;15/01/2021;2021;1;15;15;0.5387
2790796;CBMZ;15/01/2021;2021;1;15;15;NA
4897391;CBMZ;15/01/2021;2021;1;15;15;0.18855
4909604;CBMZ;15/01/2021;2021;1;15;15;NA
4920779;CB;15/01/2021;2021;1;15;15;0.3193
4925170;CBMZ;15/01/2021;2021;1;15;15;0.2093
2805518;CBMZ;15/01/2021;2021;1;15;15;NA
4958191;CBMZ;15/01/2021;2021;1;15;15;NA
4972795;CBMZ;15/01/2021;2021;1;15;15;NA
4976652;CB;15/01/2021;2021;1;15;15;NA
4977944;CB;15/01/2021;2021;1;15;15;NA
4980794;CBMZ;15/01/2021;2021;1;15;15;NA
4986212;CBMZ;15/01/2021;2021;1;15;15;0.1636
2855051;CBMZ;15/01/2021;2021;1;15;15;NA
4996118;CBMZ;15/01/2021;2021;1;15;15;NA
5000405;CB;15/01/2021;2021;1;15;15;0.3138
5035102;CBMZ;15/01/2021;2021;1;15;15;NA
5047714;CB;15/01/2021;2021;1;15;15;NA
2890274;CB;15/01/2021;2021;1;15;15;NA
5057511;CBMZ;15/01/2021;2021;1;15;15;0.1764
5076884;CB;15/01/2021;2021;1;15;15;0.27625
5099443;CBMZ;15/01/2021;2021;1;15;15;0.3248
5151909;CBMZ;15/01/2021;2021;1;15;15;NA
2923088;CBMZ;15/01/2021;2021;1;15;15;NA
5173393;CBMZ;15/01/2021;2021;1;15;15;NA
2937959;CBMZ;15/01/2021;2021;1;15;15;NA
5213685;CB;15/01/2021;2021;1;15;15;0.2247
5218438;CB;15/01/2021;2021;1;15;15;NA
5219189;CB;15/01/2021;2021;1;15;15;0.3463
3052027;CB;15/01/2021;2021;1;15;15;NA
5283269;CBMZ;15/01/2021;2021;1;15;15;NA
5294055;CBMZ;15/01/2021;2021;1;15;15;0.3614
5297459;CBMZ;15/01/2021;2021;1;15;15;0.53235
5372324;CBMZ;15/01/2021;2021;1;15;15;0.3017
5375212;CB;15/01/2021;2021;1;15;15;NA
5396615;CB;15/01/2021;2021;1;15;15;0.1734
3131335;CBMZ;15/01/2021;2021;1;15;15;NA
82882;CBMZ;15/01/2021;2021;1;15;15;NA
3286989;CBMZ;15/01/2021;2021;1;15;15;NA
101189;CBMZ;15/01/2021;2021;1;15;15;NA
3311089;CBMZ;15/01/2021;2021;1;15;15;NA
181041;CB;15/01/2021;2021;1;15;15;NA
210255;CB;15/01/2021;2021;1;15;15;NA
216100;CB;15/01/2021;2021;1;15;15;NA
244212;CBMZ;15/01/2021;2021;1;15;15;NA
29300;CBMZ;25/01/2021;2021;1;25;25;NA
310424;CB;25/01/2021;2021;1;25;25;NA
501099;CB;25/01/2021;2021;1;25;25;NA
565513;CB;25/01/2021;2021;1;25;25;NA
3454775;CBMZ;25/01/2021;2021;1;25;25;NA
710941;CB;25/01/2021;2021;1;25;25;NA
713823;CB;25/01/2021;2021;1;25;25;NA
3493461;CBMZ;25/01/2021;2021;1;25;25;NA
734194;CB;25/01/2021;2021;1;25;25;NA
744456;CBMZ;25/01/2021;2021;1;25;25;NA
765973;CB;25/01/2021;2021;1;25;25;NA
3526153;CB;25/01/2021;2021;1;25;25;NA
821470;CB;25/01/2021;2021;1;25;25;NA
844919;CB;25/01/2021;2021;1;25;25;NA
3569975;CBMZ;25/01/2021;2021;1;25;25;NA
3595775;CBMZ;25/01/2021;2021;1;25;25;NA
1105349;CB;25/01/2021;2021;1;25;25;NA
1111380;CBMZ;25/01/2021;2021;1;25;25;NA
3666143;CBMZ;25/01/2021;2021;1;25;25;NA
3713081;CBMZ;25/01/2021;2021;1;25;25;NA
3736700;CBMZ;25/01/2021;2021;1;25;25;NA
1397735;CB;25/01/2021;2021;1;25;25;NA
1433591;CB;25/01/2021;2021;1;25;25;NA
1459578;CBMZ;25/01/2021;2021;1;25;25;NA
1488029;CBMZ;25/01/2021;2021;1;25;25;NA
1488297;CB;25/01/2021;2021;1;25;25;NA
3751873;CBMZ;25/01/2021;2021;1;25;25;NA
1538148;CB;25/01/2021;2021;1;25;25;NA
1603417;CB;25/01/2021;2021;1;25;25;NA
3784128;CBMZ;25/01/2021;2021;1;25;25;NA
1698631;CB;25/01/2021;2021;1;25;25;NA
1705323;CBMZ;25/01/2021;2021;1;25;25;NA
3863430;CB;25/01/2021;2021;1;25;25;NA
1781852;CBMZ;25/01/2021;2021;1;25;25;NA
1795859;CB;25/01/2021;2021;1;25;25;NA
3872585;CBMZ;25/01/2021;2021;1;25;25;NA
1890967;CB;25/01/2021;2021;1;25;25;NA
3919553;CB;25/01/2021;2021;1;25;25;NA
1940693;CBMZ;25/01/2021;2021;1;25;25;NA
1976479;CB;25/01/2021;2021;1;25;25;NA
1999808;CB;25/01/2021;2021;1;25;25;NA
2011537;CBMZ;25/01/2021;2021;1;25;25;NA
3989301;CB;25/01/2021;2021;1;25;25;NA
2121252;CBMZ;25/01/2021;2021;1;25;25;NA
2163149;CB;25/01/2021;2021;1;25;25;NA
3989860;CBMZ;25/01/2021;2021;1;25;25;NA
2215496;CB;25/01/2021;2021;1;25;25;NA
2289121;CB;25/01/2021;2021;1;25;25;NA
2341965;CB;25/01/2021;2021;1;25;25;NA
2386997;CB;25/01/2021;2021;1;25;25;NA
2397787;CB;25/01/2021;2021;1;25;25;NA
2413049;CB;25/01/2021;2021;1;25;25;NA
4063153;CBMZ;25/01/2021;2021;1;25;25;NA
2435693;CB;25/01/2021;2021;1;25;25;NA
2451453;CB;25/01/2021;2021;1;25;25;NA
2467816;CB;25/01/2021;2021;1;25;25;NA
2475911;CBMZ;25/01/2021;2021;1;25;25;NA
2500252;CBMZ;25/01/2021;2021;1;25;25;NA
2514548;CB;25/01/2021;2021;1;25;25;NA
2544955;CB;25/01/2021;2021;1;25;25;NA
2565939;CBMZ;25/01/2021;2021;1;25;25;NA
2593961;CB;25/01/2021;2021;1;25;25;NA
2613853;CB;25/01/2021;2021;1;25;25;NA
2694153;CBMZ;25/01/2021;2021;1;25;25;NA
2710296;CBMZ;25/01/2021;2021;1;25;25;NA
2731275;CB;25/01/2021;2021;1;25;25;NA
2758300;CB;25/01/2021;2021;1;25;25;NA
4133861;CB;25/01/2021;2021;1;25;25;NA
2871920;CBMZ;25/01/2021;2021;1;25;25;NA
2872340;CBMZ;25/01/2021;2021;1;25;25;NA
2885620;CBMZ;25/01/2021;2021;1;25;25;NA
4148213;CBMZ;25/01/2021;2021;1;25;25;NA
3056794;CB;25/01/2021;2021;1;25;25;NA
3082225;CB;25/01/2021;2021;1;25;25;NA
4244510;CB;25/01/2021;2021;1;25;25;NA
3141342;CB;25/01/2021;2021;1;25;25;NA
3196581;CBMZ;25/01/2021;2021;1;25;25;NA
4273646;CBMZ;25/01/2021;2021;1;25;25;NA
3294589;CBMZ;25/01/2021;2021;1;25;25;NA
4286798;CBMZ;25/01/2021;2021;1;25;25;NA
3322802;CB;25/01/2021;2021;1;25;25;NA
4369937;CB;25/01/2021;2021;1;25;25;NA
3435470;CBMZ;25/01/2021;2021;1;25;25;NA
3450430;CB;25/01/2021;2021;1;25;25;NA
3454365;CB;25/01/2021;2021;1;25;25;NA
3467911;CB;25/01/2021;2021;1;25;25;NA
3482723;CB;25/01/2021;2021;1;25;25;NA
4456367;CBMZ;25/01/2021;2021;1;25;25;NA
3492270;CBMZ;25/01/2021;2021;1;25;25;NA
3589832;CB;25/01/2021;2021;1;25;25;NA
4466220;CBMZ;25/01/2021;2021;1;25;25;NA
3594946;CB;25/01/2021;2021;1;25;25;NA
3609419;CB;25/01/2021;2021;1;25;25;NA
3637299;CBMZ;25/01/2021;2021;1;25;25;NA
3665503;CBMZ;25/01/2021;2021;1;25;25;NA
3707899;CB;25/01/2021;2021;1;25;25;NA
3708081;CB;25/01/2021;2021;1;25;25;NA
3719681;CBMZ;25/01/2021;2021;1;25;25;NA
3750126;CBMZ;25/01/2021;2021;1;25;25;NA
3764278;CB;25/01/2021;2021;1;25;25;NA
526210;CBMZ;25/01/2021;2021;1;25;25;NA
4556547;CBMZ;25/01/2021;2021;1;25;25;NA
3838236;CBMZ;25/01/2021;2021;1;25;25;NA
3883520;CBMZ;25/01/2021;2021;1;25;25;NA
3893197;CB;25/01/2021;2021;1;25;25;NA
3946560;CB;25/01/2021;2021;1;25;25;NA
3946930;CBMZ;25/01/2021;2021;1;25;25;NA
4005883;CBMZ;25/01/2021;2021;1;25;25;NA
4020396;CB;25/01/2021;2021;1;25;25;NA
4682500;CBMZ;25/01/2021;2021;1;25;25;NA
4157532;CB;25/01/2021;2021;1;25;25;NA
4201283;CB;25/01/2021;2021;1;25;25;NA
4212858;CBMZ;25/01/2021;2021;1;25;25;NA
4227147;CBMZ;25/01/2021;2021;1;25;25;NA
4285738;CB;25/01/2021;2021;1;25;25;NA
4286319;CB;25/01/2021;2021;1;25;25;NA
4424619;CB;25/01/2021;2021;1;25;25;NA
4427142;CB;25/01/2021;2021;1;25;25;NA
4786991;CB;25/01/2021;2021;1;25;25;NA
4452521;CBMZ;25/01/2021;2021;1;25;25;NA
4455331;CBMZ;25/01/2021;2021;1;25;25;NA
4461950;CB;25/01/2021;2021;1;25;25;NA
535138;CBMZ;25/01/2021;2021;1;25;25;NA
4857858;CBMZ;25/01/2021;2021;1;25;25;NA
4533752;CB;25/01/2021;2021;1;25;25;NA
4575462;CB;25/01/2021;2021;1;25;25;NA
4581205;CBMZ;25/01/2021;2021;1;25;25;NA
4611224;CB;25/01/2021;2021;1;25;25;NA
4655719;CBMZ;25/01/2021;2021;1;25;25;NA
4696293;CBMZ;25/01/2021;2021;1;25;25;NA
4716399;CB;25/01/2021;2021;1;25;25;NA
4742443;CBMZ;25/01/2021;2021;1;25;25;NA
4797094;CBMZ;25/01/2021;2021;1;25;25;NA
5115254;CBMZ;25/01/2021;2021;1;25;25;NA
5178370;CB;25/01/2021;2021;1;25;25;NA
5266419;CBMZ;25/01/2021;2021;1;25;25;NA
5387164;CB;25/01/2021;2021;1;25;25;NA
5391141;CBMZ;25/01/2021;2021;1;25;25;NA
5257131;CBMZ;25/01/2021;2021;1;25;25;NA
474795;CB;25/01/2021;2021;1;25;25;NA
1362584;CB;25/01/2021;2021;1;25;25;NA
1391528;CB;25/01/2021;2021;1;25;25;NA
2039488;CB;25/01/2021;2021;1;25;25;NA
5376317;CB;25/01/2021;2021;1;25;25;NA
2620868;CBMZ;25/01/2021;2021;1;25;25;NA
4994;CBMZ;25/01/2021;2021;1;25;25;NA
4392404;CB;25/01/2021;2021;1;25;25;NA
4731489;CB;25/01/2021;2021;1;25;25;NA
4919386;CBMZ;25/01/2021;2021;1;25;25;NA
5140207;CB;25/01/2021;2021;1;25;25;NA
5372201;CB;25/01/2021;2021;1;25;25;NA
5416321;CBMZ;25/01/2021;2021;1;25;25;NA
563557;CBMZ;25/01/2021;2021;1;25;25;NA
34807;CB;25/01/2021;2021;1;25;25;NA
48939;CBMZ;25/01/2021;2021;1;25;25;NA
49016;CBMZ;25/01/2021;2021;1;25;25;NA
70911;CBMZ;25/01/2021;2021;1;25;25;NA
611045;CB;25/01/2021;2021;1;25;25;NA
82077;CB;25/01/2021;2021;1;25;25;NA
84429;CBMZ;25/01/2021;2021;1;25;25;NA
95293;CB;25/01/2021;2021;1;25;25;NA
95572;CB;25/01/2021;2021;1;25;25;NA
106903;CBMZ;25/01/2021;2021;1;25;25;NA
113801;CB;25/01/2021;2021;1;25;25;NA
131011;CBMZ;25/01/2021;2021;1;25;25;NA
184126;CBMZ;25/01/2021;2021;1;25;25;NA
210802;CBMZ;25/01/2021;2021;1;25;25;NA
44533;CB;25/01/2021;2021;1;25;25;NA
673031;CBMZ;25/01/2021;2021;1;25;25;NA
210826;CB;25/01/2021;2021;1;25;25;NA
226511;CBMZ;25/01/2021;2021;1;25;25;NA
267829;CB;25/01/2021;2021;1;25;25;NA
291678;CBMZ;25/01/2021;2021;1;25;25;NA
677461;CB;25/01/2021;2021;1;25;25;NA
297962;CBMZ;25/01/2021;2021;1;25;25;NA
312879;CB;25/01/2021;2021;1;25;25;NA
313277;CBMZ;25/01/2021;2021;1;25;25;NA
406518;CB;25/01/2021;2021;1;25;25;NA
465259;CBMZ;25/01/2021;2021;1;25;25;NA
488695;CB;25/01/2021;2021;1;25;25;NA
495768;CBMZ;25/01/2021;2021;1;25;25;NA
540459;CBMZ;25/01/2021;2021;1;25;25;NA
565009;CBMZ;25/01/2021;2021;1;25;25;NA
572965;CB;25/01/2021;2021;1;25;25;NA
582563;CBMZ;25/01/2021;2021;1;25;25;NA
620603;CBMZ;25/01/2021;2021;1;25;25;NA
626045;CBMZ;25/01/2021;2021;1;25;25;NA
901197;CB;25/01/2021;2021;1;25;25;NA
637709;CBMZ;25/01/2021;2021;1;25;25;NA
639218;CB;25/01/2021;2021;1;25;25;NA
687470;CB;25/01/2021;2021;1;25;25;NA
764005;CB;25/01/2021;2021;1;25;25;NA
802868;CBMZ;25/01/2021;2021;1;25;25;NA
817850;CB;25/01/2021;2021;1;25;25;NA
836022;CB;25/01/2021;2021;1;25;25;NA
839651;CB;25/01/2021;2021;1;25;25;NA
846999;CB;25/01/2021;2021;1;25;25;NA
854304;CBMZ;25/01/2021;2021;1;25;25;NA
855807;CBMZ;25/01/2021;2021;1;25;25;NA
863969;CBMZ;25/01/2021;2021;1;25;25;NA
875365;CB;25/01/2021;2021;1;25;25;NA
889492;CB;25/01/2021;2021;1;25;25;NA
928298;CBMZ;25/01/2021;2021;1;25;25;NA
955503;CBMZ;25/01/2021;2021;1;25;25;NA
981959;CB;25/01/2021;2021;1;25;25;NA
982101;CBGL;25/01/2021;2021;1;25;25;NA
62671;CBMZ;25/01/2021;2021;1;25;25;NA
996381;CBMZ;25/01/2021;2021;1;25;25;NA
1015739;CBMZ;25/01/2021;2021;1;25;25;NA
1020877;CB;25/01/2021;2021;1;25;25;NA
1058980;CB;25/01/2021;2021;1;25;25;NA
1072622;CBMZ;25/01/2021;2021;1;25;25;NA
1126186;CBMZ;25/01/2021;2021;1;25;25;NA
1145306;CB;25/01/2021;2021;1;25;25;NA
1147111;CB;25/01/2021;2021;1;25;25;NA
1199475;CBMZ;25/01/2021;2021;1;25;25;NA
1214168;CBMZ;25/01/2021;2021;1;25;25;NA
1228158;CBMZ;25/01/2021;2021;1;25;25;NA
1284512;CBMZ;25/01/2021;2021;1;25;25;NA
1037885;CBMZ;25/01/2021;2021;1;25;25;NA
1300338;CBMZ;25/01/2021;2021;1;25;25;NA
1303689;CBMZ;25/01/2021;2021;1;25;25;NA
1317108;CB;25/01/2021;2021;1;25;25;NA
1094621;CBMZ;25/01/2021;2021;1;25;25;NA
1348752;CBMZ;25/01/2021;2021;1;25;25;NA
1369539;CB;25/01/2021;2021;1;25;25;NA
1378567;CBMZ;25/01/2021;2021;1;25;25;NA
1392476;CBMZ;25/01/2021;2021;1;25;25;NA
1403421;CB;25/01/2021;2021;1;25;25;NA
1408011;CB;25/01/2021;2021;1;25;25;NA
1165468;CB;25/01/2021;2021;1;25;25;NA
1533239;CB;25/01/2021;2021;1;25;25;NA
1603592;CBMZ;25/01/2021;2021;1;25;25;NA
1643534;CBMZ;25/01/2021;2021;1;25;25;NA
1689532;CBMZ;25/01/2021;2021;1;25;25;NA
1692686;CBMZ;25/01/2021;2021;1;25;25;NA
1697377;CBMZ;25/01/2021;2021;1;25;25;NA
1697907;CBMZ;25/01/2021;2021;1;25;25;NA
1706706;CBMZ;25/01/2021;2021;1;25;25;NA
1711888;CB;25/01/2021;2021;1;25;25;NA
1725947;CB;25/01/2021;2021;1;25;25;NA
1740319;CB;25/01/2021;2021;1;25;25;NA
1782986;CB;25/01/2021;2021;1;25;25;NA
1791929;CBMZ;25/01/2021;2021;1;25;25;NA
1828914;CB;25/01/2021;2021;1;25;25;NA
1380810;CB;25/01/2021;2021;1;25;25;NA
1885915;CBMZ;25/01/2021;2021;1;25;25;NA
1889571;CBMZ;25/01/2021;2021;1;25;25;NA
1916191;CBMZ;25/01/2021;2021;1;25;25;NA
1918613;CB;25/01/2021;2021;1;25;25;NA
1931565;CBMZ;25/01/2021;2021;1;25;25;NA
1961555;CB;25/01/2021;2021;1;25;25;NA
1984375;CBMZ;25/01/2021;2021;1;25;25;NA
2032849;CBMZ;25/01/2021;2021;1;25;25;NA
2060058;CBMZ;25/01/2021;2021;1;25;25;NA
2078684;CB;25/01/2021;2021;1;25;25;NA
2088063;CB;25/01/2021;2021;1;25;25;NA
2088128;CB;25/01/2021;2021;1;25;25;NA
2090897;CB;25/01/2021;2021;1;25;25;NA
2108192;CBMZ;25/01/2021;2021;1;25;25;NA
2109080;CB;25/01/2021;2021;1;25;25;NA
1518882;CB;25/01/2021;2021;1;25;25;NA
2139515;CBMZ;25/01/2021;2021;1;25;25;NA
2140103;CBMZ;25/01/2021;2021;1;25;25;NA
2158805;CBMZ;25/01/2021;2021;1;25;25;NA
2163401;CBMZ;25/01/2021;2021;1;25;25;NA
1519791;CB;25/01/2021;2021;1;25;25;NA
2169730;CB;25/01/2021;2021;1;25;25;NA
2176062;CB;25/01/2021;2021;1;25;25;NA
2192978;CBMZ;25/01/2021;2021;1;25;25;NA
2213424;CBMZ;25/01/2021;2021;1;25;25;NA
2225251;CBMZ;25/01/2021;2021;1;25;25;NA
2241584;CBMZ;25/01/2021;2021;1;25;25;NA
2253288;CB;25/01/2021;2021;1;25;25;NA
2265212;CB;25/01/2021;2021;1;25;25;NA
1657171;CBMZ;25/01/2021;2021;1;25;25;NA
2345030;CB;25/01/2021;2021;1;25;25;NA
2371490;CBMZ;25/01/2021;2021;1;25;25;NA
2434329;CB;25/01/2021;2021;1;25;25;NA
1665153;CB;25/01/2021;2021;1;25;25;NA
2440823;CBMZ;25/01/2021;2021;1;25;25;NA
2465445;CBMZ;25/01/2021;2021;1;25;25;NA
2466972;CB;25/01/2021;2021;1;25;25;NA
2478494;CBMZ;25/01/2021;2021;1;25;25;NA
2487249;CB;25/01/2021;2021;1;25;25;NA
2518164;CBMZ;25/01/2021;2021;1;25;25;NA
2520948;CB;25/01/2021;2021;1;25;25;NA
2536821;CB;25/01/2021;2021;1;25;25;NA
2541186;CB;25/01/2021;2021;1;25;25;NA
1776377;CB;25/01/2021;2021;1;25;25;NA
2640547;CB;25/01/2021;2021;1;25;25;NA
2643376;CB;25/01/2021;2021;1;25;25;NA
2645053;CB;25/01/2021;2021;1;25;25;NA
2656435;CB;25/01/2021;2021;1;25;25;NA
2660005;CBMZ;25/01/2021;2021;1;25;25;NA
1829109;CB;25/01/2021;2021;1;25;25;NA
2678526;CBMZ;25/01/2021;2021;1;25;25;NA
2695469;CB;25/01/2021;2021;1;25;25;NA
1830054;CB;25/01/2021;2021;1;25;25;NA
2754374;CBMZ;25/01/2021;2021;1;25;25;NA
2810397;CBMZ;25/01/2021;2021;1;25;25;NA
2855344;CBMZ;25/01/2021;2021;1;25;25;NA
2894703;CB;25/01/2021;2021;1;25;25;NA
2894788;CB;25/01/2021;2021;1;25;25;NA
2902331;CBMZ;25/01/2021;2021;1;25;25;NA
1893207;CBMZ;25/01/2021;2021;1;25;25;NA
2918638;CB;25/01/2021;2021;1;25;25;NA
2942850;CB;25/01/2021;2021;1;25;25;NA
125570;CBMZ;25/01/2021;2021;1;25;25;NA
1956992;CBMZ;25/01/2021;2021;1;25;25;NA
2975017;CBMZ;25/01/2021;2021;1;25;25;NA
2984165;CBMZ;25/01/2021;2021;1;25;25;NA
2993953;CBMZ;25/01/2021;2021;1;25;25;NA
2994263;CB;25/01/2021;2021;1;25;25;NA
